,SIGNGU_CD,성별,연령대별,CLASS1,카드이용건수계순위,카드이용금액계순위
682,11200,F,70대이상,자동차,13,14
683,11200,F,70대이상,전자상거래,6,4
684,11200,F,70대이상,주유,10,12
685,11200,M,10대,가전/가구,13,12
686,11200,M,10대,가정생활/서비스,5,7
687,11200,M,10대,교육/학원,11,9
688,11200,M,10대,미용,7,8
689,11200,M,10대,스포츠/문화/레저,3,4
690,11200,M,10대,여행/교통,9,6
691,11200,M,10대,요식/유흥,2,1
692,11200,M,10대,유통,1,2
693,11200,M,10대,음/식료품,6,11
694,11200,M,10대,의료,8,10
695,11200,M,10대,의류/잡화,10,5
696,11200,M,10대,자동차,14,14
697,11200,M,10대,전자상거래,4,3
698,11200,M,10대,주유,12,13
699,11200,M,20대,가전/가구,12,10
700,11200,M,20대,가정생활/서비스,5,4
701,11200,M,20대,교육/학원,13,13
702,11200,M,20대,미용,9,9
703,11200,M,20대,스포츠/문화/레저,3,5
704,11200,M,20대,여행/교통,6,6
705,11200,M,20대,요식/유흥,2,1
706,11200,M,20대,유통,1,2
707,11200,M,20대,음/식료품,7,12
708,11200,M,20대,의료,8,7
709,11200,M,20대,의류/잡화,11,8
710,11200,M,20대,자동차,14,14
711,11200,M,20대,전자상거래,4,3
712,11200,M,20대,주유,10,11
713,11200,M,30대,가전/가구,14,9
714,11200,M,30대,가정생활/서비스,4,4
715,11200,M,30대,교육/학원,13,14
716,11200,M,30대,미용,10,13
717,11200,M,30대,스포츠/문화/레저,6,8
718,11200,M,30대,여행/교통,8,6
719,11200,M,30대,요식/유흥,2,1
720,11200,M,30대,유통,1,3
721,11200,M,30대,음/식료품,9,12
722,11200,M,30대,의료,5,5
723,11200,M,30대,의류/잡화,12,10
724,11200,M,30대,자동차,11,11
725,11200,M,30대,전자상거래,3,2
726,11200,M,30대,주유,7,7
727,11200,M,40대,가전/가구,14,11
728,11200,M,40대,가정생활/서비스,5,4
729,11200,M,40대,교육/학원,12,10
730,11200,M,40대,미용,10,14
731,11200,M,40대,스포츠/문화/레저,7,9
732,11200,M,40대,여행/교통,9,6
733,11200,M,40대,요식/유흥,2,1
734,11200,M,40대,유통,1,2
735,11200,M,40대,음/식료품,8,13
736,11200,M,40대,의료,4,5
737,11200,M,40대,의류/잡화,13,12
738,11200,M,40대,자동차,11,8
739,11200,M,40대,전자상거래,3,3
740,11200,M,40대,주유,6,7
741,11200,M,50대,가전/가구,13,9
742,11200,M,50대,가정생활/서비스,4,4
743,11200,M,50대,교육/학원,14,13
744,11200,M,50대,미용,10,14
745,11200,M,50대,스포츠/문화/레저,8,11
746,11200,M,50대,여행/교통,9,8
747,11200,M,50대,요식/유흥,2,1
748,11200,M,50대,유통,1,2
749,11200,M,50대,음/식료품,7,10
750,11200,M,50대,의료,3,3
751,11200,M,50대,의류/잡화,12,12
752,11200,M,50대,자동차,11,7
753,11200,M,50대,전자상거래,6,5
754,11200,M,50대,주유,5,6
755,11200,M,60대,가전/가구,13,11
756,11200,M,60대,가정생활/서비스,5,4
757,11200,M,60대,교육/학원,14,14
758,11200,M,60대,미용,11,13
759,11200,M,60대,스포츠/문화/레저,9,10
760,11200,M,60대,여행/교통,8,6
761,11200,M,60대,요식/유흥,2,1
762,11200,M,60대,유통,1,2
763,11200,M,60대,음/식료품,6,9
764,11200,M,60대,의료,3,3
765,11200,M,60대,의류/잡화,12,12
766,11200,M,60대,자동차,10,7
767,11200,M,60대,전자상거래,7,8
768,11200,M,60대,주유,4,5
769,11200,M,70대이상,가전/가구,13,9
770,11200,M,70대이상,가정생활/서비스,5,6
771,11200,M,70대이상,교육/학원,14,14
772,11200,M,70대이상,미용,10,13
773,11200,M,70대이상,스포츠/문화/레저,9,11
774,11200,M,70대이상,여행/교통,8,10
775,11200,M,70대이상,요식/유흥,2,3
776,11200,M,70대이상,유통,1,2
777,11200,M,70대이상,음/식료품,6,7
778,11200,M,70대이상,의료,3,1
779,11200,M,70대이상,의류/잡화,12,12
780,11200,M,70대이상,자동차,11,5
781,11200,M,70대이상,전자상거래,7,8
782,11200,M,70대이상,주유,4,4
783,11215,F,10대,가전/가구,12,12
784,11215,F,10대,가정생활/서비스,6,8
785,11215,F,10대,교육/학원,10,10
786,11215,F,10대,미용,7,6
787,11215,F,10대,스포츠/문화/레저,4,5
788,11215,F,10대,여행/교통,11,7
789,11215,F,10대,요식/유흥,1,1
790,11215,F,10대,유통,2,2
791,11215,F,10대,음/식료품,8,11
792,11215,F,10대,의료,9,9
793,11215,F,10대,의류/잡화,5,4
794,11215,F,10대,자동차,14,14
795,11215,F,10대,전자상거래,3,3
796,11215,F,10대,주유,13,13
797,11215,F,20대,가전/가구,12,10
798,11215,F,20대,가정생활/서비스,6,5
799,11215,F,20대,교육/학원,11,12
800,11215,F,20대,미용,10,9
801,11215,F,20대,스포츠/문화/레저,5,8
802,11215,F,20대,여행/교통,7,6
803,11215,F,20대,요식/유흥,1,1
804,11215,F,20대,유통,2,3
805,11215,F,20대,음/식료품,9,11
806,11215,F,20대,의료,4,4
807,11215,F,20대,의류/잡화,8,7
808,11215,F,20대,자동차,14,14
809,11215,F,20대,전자상거래,3,2
810,11215,F,20대,주유,13,13
811,11215,F,30대,가전/가구,13,8
812,11215,F,30대,가정생활/서비스,5,5
813,11215,F,30대,교육/학원,11,7
814,11215,F,30대,미용,10,11
815,11215,F,30대,스포츠/문화/레저,8,10
816,11215,F,30대,여행/교통,7,6
817,11215,F,30대,요식/유흥,2,3
818,11215,F,30대,유통,1,2
819,11215,F,30대,음/식료품,6,12
820,11215,F,30대,의료,4,4
821,11215,F,30대,의류/잡화,9,9
822,11215,F,30대,자동차,14,14
823,11215,F,30대,전자상거래,3,1
824,11215,F,30대,주유,12,13
825,11215,F,40대,가전/가구,14,10
826,11215,F,40대,가정생활/서비스,5,5
827,11215,F,40대,교육/학원,12,6
828,11215,F,40대,미용,10,12
829,11215,F,40대,스포츠/문화/레저,7,8
830,11215,F,40대,여행/교통,8,7
831,11215,F,40대,요식/유흥,2,3
832,11215,F,40대,유통,1,2
833,11215,F,40대,음/식료품,6,11
834,11215,F,40대,의료,4,4
835,11215,F,40대,의류/잡화,9,9
836,11215,F,40대,자동차,13,14
837,11215,F,40대,전자상거래,3,1
838,11215,F,40대,주유,11,13
839,11215,F,50대,가전/가구,12,10
840,11215,F,50대,가정생활/서비스,5,5
841,11215,F,50대,교육/학원,13,13
842,11215,F,50대,미용,9,12
843,11215,F,50대,스포츠/문화/레저,7,8
844,11215,F,50대,여행/교통,11,9
845,11215,F,50대,요식/유흥,2,3
846,11215,F,50대,유통,1,1
847,11215,F,50대,음/식료품,6,6
848,11215,F,50대,의료,3,4
849,11215,F,50대,의류/잡화,10,7
850,11215,F,50대,자동차,14,14
851,11215,F,50대,전자상거래,4,2
852,11215,F,50대,주유,8,11
853,11215,F,60대,가전/가구,12,8
854,11215,F,60대,가정생활/서비스,5,5
855,11215,F,60대,교육/학원,14,14
856,11215,F,60대,미용,8,12
857,11215,F,60대,스포츠/문화/레저,10,10
858,11215,F,60대,여행/교통,11,9
859,11215,F,60대,요식/유흥,2,4
860,11215,F,60대,유통,1,1
861,11215,F,60대,음/식료품,4,6
862,11215,F,60대,의료,3,2
863,11215,F,60대,의류/잡화,9,7
864,11215,F,60대,자동차,13,13
865,11215,F,60대,전자상거래,6,3
866,11215,F,60대,주유,7,11
867,11215,F,70대이상,가전/가구,12,10
868,11215,F,70대이상,가정생활/서비스,5,7
869,11215,F,70대이상,교육/학원,14,14
870,11215,F,70대이상,미용,9,11
871,11215,F,70대이상,스포츠/문화/레저,10,9
872,11215,F,70대이상,여행/교통,11,13
873,11215,F,70대이상,요식/유흥,2,3
874,11215,F,70대이상,유통,1,1
875,11215,F,70대이상,음/식료품,4,6
876,11215,F,70대이상,의료,3,2
877,11215,F,70대이상,의류/잡화,7,8
878,11215,F,70대이상,자동차,13,4
879,11215,F,70대이상,전자상거래,6,5
880,11215,F,70대이상,주유,8,12
881,11215,M,10대,가전/가구,9,12
882,11215,M,10대,가정생활/서비스,4,5
883,11215,M,10대,교육/학원,12,10
884,11215,M,10대,미용,8,8
885,11215,M,10대,스포츠/문화/레저,3,4
886,11215,M,10대,여행/교통,10,7
887,11215,M,10대,요식/유흥,2,1
888,11215,M,10대,유통,1,2
889,11215,M,10대,음/식료품,6,11
890,11215,M,10대,의료,7,9
891,11215,M,10대,의류/잡화,11,6
892,11215,M,10대,자동차,14,14
893,11215,M,10대,전자상거래,5,3
894,11215,M,10대,주유,13,13
895,11215,M,20대,가전/가구,11,11
896,11215,M,20대,가정생활/서비스,5,4
897,11215,M,20대,교육/학원,13,13
898,11215,M,20대,미용,9,10
899,11215,M,20대,스포츠/문화/레저,3,5
900,11215,M,20대,여행/교통,6,6
901,11215,M,20대,요식/유흥,2,1
902,11215,M,20대,유통,1,2
903,11215,M,20대,음/식료품,8,12
904,11215,M,20대,의료,7,7
905,11215,M,20대,의류/잡화,10,8
906,11215,M,20대,자동차,14,14
907,11215,M,20대,전자상거래,4,3
908,11215,M,20대,주유,12,9
909,11215,M,30대,가전/가구,13,6
910,11215,M,30대,가정생활/서비스,4,4
911,11215,M,30대,교육/학원,14,14
912,11215,M,30대,미용,10,13
913,11215,M,30대,스포츠/문화/레저,6,9
914,11215,M,30대,여행/교통,9,7
915,11215,M,30대,요식/유흥,2,1
916,11215,M,30대,유통,1,2
917,11215,M,30대,음/식료품,8,11
918,11215,M,30대,의료,5,5
919,11215,M,30대,의류/잡화,12,10
920,11215,M,30대,자동차,11,12
921,11215,M,30대,전자상거래,3,3
922,11215,M,30대,주유,7,8
923,11215,M,40대,가전/가구,14,11
924,11215,M,40대,가정생활/서비스,5,4
925,11215,M,40대,교육/학원,13,9
926,11215,M,40대,미용,10,14
927,11215,M,40대,스포츠/문화/레저,8,10
928,11215,M,40대,여행/교통,9,7
929,11215,M,40대,요식/유흥,2,1
930,11215,M,40대,유통,1,2
931,11215,M,40대,음/식료품,7,12
932,11215,M,40대,의료,4,5
933,11215,M,40대,의류/잡화,12,13
934,11215,M,40대,자동차,11,8
935,11215,M,40대,전자상거래,3,3
936,11215,M,40대,주유,6,6
937,11215,M,50대,가전/가구,14,9
938,11215,M,50대,가정생활/서비스,5,3
939,11215,M,50대,교육/학원,13,13
940,11215,M,50대,미용,10,14
941,11215,M,50대,스포츠/문화/레저,8,11
942,11215,M,50대,여행/교통,9,8
943,11215,M,50대,요식/유흥,2,1
944,11215,M,50대,유통,1,2
945,11215,M,50대,음/식료품,7,10
946,11215,M,50대,의료,3,4
947,11215,M,50대,의류/잡화,12,12
948,11215,M,50대,자동차,11,7
949,11215,M,50대,전자상거래,6,5
950,11215,M,50대,주유,4,6
951,11215,M,60대,가전/가구,13,11
952,11215,M,60대,가정생활/서비스,5,5
953,11215,M,60대,교육/학원,14,14
954,11215,M,60대,미용,10,13
955,11215,M,60대,스포츠/문화/레저,9,10
956,11215,M,60대,여행/교통,8,8
957,11215,M,60대,요식/유흥,2,1
958,11215,M,60대,유통,1,2
959,11215,M,60대,음/식료품,6,9
960,11215,M,60대,의료,4,4
961,11215,M,60대,의류/잡화,12,12
962,11215,M,60대,자동차,11,6
963,11215,M,60대,전자상거래,7,7
964,11215,M,60대,주유,3,3
965,11215,M,70대이상,가전/가구,13,9
966,11215,M,70대이상,가정생활/서비스,5,5
967,11215,M,70대이상,교육/학원,14,14
968,11215,M,70대이상,미용,10,13
969,11215,M,70대이상,스포츠/문화/레저,8,10
970,11215,M,70대이상,여행/교통,9,6
971,11215,M,70대이상,요식/유흥,2,2
972,11215,M,70대이상,유통,1,3
973,11215,M,70대이상,음/식료품,6,7
974,11215,M,70대이상,의료,3,1
975,11215,M,70대이상,의류/잡화,11,11
976,11215,M,70대이상,자동차,12,12
977,11215,M,70대이상,전자상거래,7,8
978,11215,M,70대이상,주유,4,4
979,11230,F,10대,가전/가구,12,12
980,11230,F,10대,가정생활/서비스,6,8
981,11230,F,10대,교육/학원,10,10
982,11230,F,10대,미용,8,7
983,11230,F,10대,스포츠/문화/레저,4,6
984,11230,F,10대,여행/교통,11,9
985,11230,F,10대,요식/유흥,1,1
986,11230,F,10대,유통,2,2
987,11230,F,10대,음/식료품,9,11
988,11230,F,10대,의료,7,4
989,11230,F,10대,의류/잡화,5,5
990,11230,F,10대,전자상거래,3,3
991,11230,F,10대,주유,13,13
992,11230,F,20대,가전/가구,13,10
993,11230,F,20대,가정생활/서비스,6,5
994,11230,F,20대,교육/학원,11,12
995,11230,F,20대,미용,10,9
996,11230,F,20대,스포츠/문화/레저,4,7
997,11230,F,20대,여행/교통,7,6
998,11230,F,20대,요식/유흥,1,1
999,11230,F,20대,유통,2,3
1000,11230,F,20대,음/식료품,9,11
1001,11230,F,20대,의료,5,4
1002,11230,F,20대,의류/잡화,8,8
1003,11230,F,20대,자동차,14,14
1004,11230,F,20대,전자상거래,3,2
1005,11230,F,20대,주유,12,13
1006,11230,F,30대,가전/가구,14,10
1007,11230,F,30대,가정생활/서비스,5,5
1008,11230,F,30대,교육/학원,12,6
1009,11230,F,30대,미용,10,11
1010,11230,F,30대,스포츠/문화/레저,7,8
1011,11230,F,30대,여행/교통,8,7
1012,11230,F,30대,요식/유흥,2,3
1013,11230,F,30대,유통,1,2
1014,11230,F,30대,음/식료품,6,12
1015,11230,F,30대,의료,4,4
1016,11230,F,30대,의류/잡화,9,9
1017,11230,F,30대,자동차,13,14
1018,11230,F,30대,전자상거래,3,1
1019,11230,F,30대,주유,11,13
1020,11230,F,40대,가전/가구,13,10
1021,11230,F,40대,가정생활/서비스,5,4
1022,11230,F,40대,교육/학원,12,6
1023,11230,F,40대,미용,11,14
1024,11230,F,40대,스포츠/문화/레저,7,9
1025,11230,F,40대,여행/교통,9,8
1026,11230,F,40대,요식/유흥,2,3
1027,11230,F,40대,유통,1,2
1028,11230,F,40대,음/식료품,6,12
1029,11230,F,40대,의료,4,5
1030,11230,F,40대,의류/잡화,8,7
1031,11230,F,40대,자동차,14,11
1032,11230,F,40대,전자상거래,3,1
1033,11230,F,40대,주유,10,13
1034,11230,F,50대,가전/가구,12,6
1035,11230,F,50대,가정생활/서비스,5,5
1036,11230,F,50대,교육/학원,14,14
1037,11230,F,50대,미용,10,12
1038,11230,F,50대,스포츠/문화/레저,7,10
1039,11230,F,50대,여행/교통,11,9
1040,11230,F,50대,요식/유흥,2,4
1041,11230,F,50대,유통,1,1
1042,11230,F,50대,음/식료품,6,8
1043,11230,F,50대,의료,3,3
1044,11230,F,50대,의류/잡화,9,7
1045,11230,F,50대,자동차,13,13
1046,11230,F,50대,전자상거래,4,2
1047,11230,F,50대,주유,8,11
1048,11230,F,60대,가전/가구,12,6
1049,11230,F,60대,가정생활/서비스,4,4
1050,11230,F,60대,교육/학원,14,14
1051,11230,F,60대,미용,8,11
1052,11230,F,60대,스포츠/문화/레저,10,9
1053,11230,F,60대,여행/교통,11,12
1054,11230,F,60대,요식/유흥,2,5
1055,11230,F,60대,유통,1,1
1056,11230,F,60대,음/식료품,6,7
1057,11230,F,60대,의료,3,2
1058,11230,F,60대,의류/잡화,9,8
1059,11230,F,60대,자동차,13,13
1060,11230,F,60대,전자상거래,5,3
1061,11230,F,60대,주유,7,10
1062,11230,F,70대이상,가전/가구,12,9
1063,11230,F,70대이상,가정생활/서비스,5,6
1064,11230,F,70대이상,교육/학원,14,14
1065,11230,F,70대이상,미용,10,10
1066,11230,F,70대이상,스포츠/문화/레저,7,8
1067,11230,F,70대이상,여행/교통,11,12
1068,11230,F,70대이상,요식/유흥,3,3
1069,11230,F,70대이상,유통,1,2
1070,11230,F,70대이상,음/식료품,4,5
1071,11230,F,70대이상,의료,2,1
1072,11230,F,70대이상,의류/잡화,8,7
1073,11230,F,70대이상,자동차,13,13
1074,11230,F,70대이상,전자상거래,6,4
1075,11230,F,70대이상,주유,9,11
1076,11230,M,10대,가전/가구,13,12
1077,11230,M,10대,가정생활/서비스,5,6
1078,11230,M,10대,교육/학원,11,10
1079,11230,M,10대,미용,8,9
1080,11230,M,10대,스포츠/문화/레저,2,4
1081,11230,M,10대,여행/교통,9,5
1082,11230,M,10대,요식/유흥,3,1
1083,11230,M,10대,유통,1,2
1084,11230,M,10대,음/식료품,6,11
1085,11230,M,10대,의료,7,7
1086,11230,M,10대,의류/잡화,10,8
1087,11230,M,10대,자동차,14,14
1088,11230,M,10대,전자상거래,4,3
1089,11230,M,10대,주유,12,13
1090,11230,M,20대,가전/가구,12,12
1091,11230,M,20대,가정생활/서비스,5,4
1092,11230,M,20대,교육/학원,13,14
1093,11230,M,20대,미용,9,11
1094,11230,M,20대,스포츠/문화/레저,3,5
1095,11230,M,20대,여행/교통,6,6
1096,11230,M,20대,요식/유흥,2,1
1097,11230,M,20대,유통,1,2
1098,11230,M,20대,음/식료품,8,13
1099,11230,M,20대,의료,7,7
1100,11230,M,20대,의류/잡화,11,8
1101,11230,M,20대,자동차,14,9
1102,11230,M,20대,전자상거래,4,3
1103,11230,M,20대,주유,10,10
1104,11230,M,30대,가전/가구,13,9
1105,11230,M,30대,가정생활/서비스,4,4
1106,11230,M,30대,교육/학원,14,13
1107,11230,M,30대,미용,10,14
1108,11230,M,30대,스포츠/문화/레저,6,8
1109,11230,M,30대,여행/교통,9,7
1110,11230,M,30대,요식/유흥,2,1
1111,11230,M,30대,유통,1,3
1112,11230,M,30대,음/식료품,8,12
1113,11230,M,30대,의료,5,5
1114,11230,M,30대,의류/잡화,12,10
1115,11230,M,30대,자동차,11,11
1116,11230,M,30대,전자상거래,3,2
1117,11230,M,30대,주유,7,6
1118,11230,M,40대,가전/가구,14,10
1119,11230,M,40대,가정생활/서비스,5,4
1120,11230,M,40대,교육/학원,13,11
1121,11230,M,40대,미용,10,14
1122,11230,M,40대,스포츠/문화/레저,8,8
1123,11230,M,40대,여행/교통,9,7
1124,11230,M,40대,요식/유흥,2,2
1125,11230,M,40대,유통,1,1
1126,11230,M,40대,음/식료품,7,13
1127,11230,M,40대,의료,4,5
1128,11230,M,40대,의류/잡화,12,12
1129,11230,M,40대,자동차,11,9
1130,11230,M,40대,전자상거래,3,3
1131,11230,M,40대,주유,6,6
1132,11230,M,50대,가전/가구,13,10
1133,11230,M,50대,가정생활/서비스,5,3
1134,11230,M,50대,교육/학원,14,13
1135,11230,M,50대,미용,10,14
1136,11230,M,50대,스포츠/문화/레저,8,9
1137,11230,M,50대,여행/교통,9,8
1138,11230,M,50대,요식/유흥,2,2
1139,11230,M,50대,유통,1,1
1140,11230,M,50대,음/식료품,7,11
1141,11230,M,50대,의료,4,4
1142,11230,M,50대,의류/잡화,12,12
1143,11230,M,50대,자동차,11,7
1144,11230,M,50대,전자상거래,6,6
1145,11230,M,50대,주유,3,5
1146,11230,M,60대,가전/가구,13,8
1147,11230,M,60대,가정생활/서비스,5,5
1148,11230,M,60대,교육/학원,14,14
1149,11230,M,60대,미용,11,13
1150,11230,M,60대,스포츠/문화/레저,8,10
1151,11230,M,60대,여행/교통,9,11
1152,11230,M,60대,요식/유흥,2,2
1153,11230,M,60대,유통,1,1
1154,11230,M,60대,음/식료품,6,9
1155,11230,M,60대,의료,4,4
1156,11230,M,60대,의류/잡화,12,12
1157,11230,M,60대,자동차,10,6
1158,11230,M,60대,전자상거래,7,7
1159,11230,M,60대,주유,3,3
1160,11230,M,70대이상,가전/가구,13,8
1161,11230,M,70대이상,가정생활/서비스,5,5
1162,11230,M,70대이상,교육/학원,14,14
1163,11230,M,70대이상,미용,10,13
1164,11230,M,70대이상,스포츠/문화/레저,9,10
1165,11230,M,70대이상,여행/교통,7,9
1166,11230,M,70대이상,요식/유흥,2,4
1167,11230,M,70대이상,유통,1,3
1168,11230,M,70대이상,음/식료품,6,6
1169,11230,M,70대이상,의료,4,1
1170,11230,M,70대이상,의류/잡화,12,12
1171,11230,M,70대이상,자동차,11,11
1172,11230,M,70대이상,전자상거래,8,7
1173,11230,M,70대이상,주유,3,2
1174,11260,F,10대,가전/가구,12,12
1175,11260,F,10대,가정생활/서비스,6,9
1176,11260,F,10대,교육/학원,11,11
1177,11260,F,10대,미용,9,8
1178,11260,F,10대,스포츠/문화/레저,4,4
1179,11260,F,10대,여행/교통,10,7
1180,11260,F,10대,요식/유흥,2,1
1181,11260,F,10대,유통,1,3
1182,11260,F,10대,음/식료품,7,10
1183,11260,F,10대,의료,8,6
1184,11260,F,10대,의류/잡화,5,5
1185,11260,F,10대,자동차,14,14
1186,11260,F,10대,전자상거래,3,2
1187,11260,F,10대,주유,13,13
1188,11260,F,20대,가전/가구,13,12
1189,11260,F,20대,가정생활/서비스,6,5
1190,11260,F,20대,교육/학원,11,11
1191,11260,F,20대,미용,10,9
1192,11260,F,20대,스포츠/문화/레저,4,6
1193,11260,F,20대,여행/교통,7,8
1194,11260,F,20대,요식/유흥,1,1
1195,11260,F,20대,유통,2,3
1196,11260,F,20대,음/식료품,9,10
1197,11260,F,20대,의료,5,4
1198,11260,F,20대,의류/잡화,8,7
1199,11260,F,20대,자동차,14,14
1200,11260,F,20대,전자상거래,3,2
1201,11260,F,20대,주유,12,13
1202,11260,F,30대,가전/가구,14,8
1203,11260,F,30대,가정생활/서비스,5,4
1204,11260,F,30대,교육/학원,12,6
1205,11260,F,30대,미용,10,11
1206,11260,F,30대,스포츠/문화/레저,7,9
1207,11260,F,30대,여행/교통,8,7
1208,11260,F,30대,요식/유흥,2,3
1209,11260,F,30대,유통,1,2
1210,11260,F,30대,음/식료품,6,12
1211,11260,F,30대,의료,4,5
1212,11260,F,30대,의류/잡화,9,10
1213,11260,F,30대,자동차,13,14
1214,11260,F,30대,전자상거래,3,1
1215,11260,F,30대,주유,11,13
1216,11260,F,40대,가전/가구,14,9
1217,11260,F,40대,가정생활/서비스,5,5
1218,11260,F,40대,교육/학원,12,6
